Date,Open,High,Low,Close,Adj Close,Volume
"Jan 17, 2025",522.85,524.07,513.11,521.74,520.96,51837900
"Jan 16, 2025",518.98,519.06,512.95,513.08,512.32,28229000
"Jan 15, 2025",513.03,517.85,511.46,516.70,515.93,34957600
"Jan 14, 2025",508.74,510.16,501.59,505.08,504.33,33737200
"Jan 13, 2025",501.20,506.02,499.70,505.56,504.81,31694200
"Jan 10, 2025",511.48,511.58,503.92,507.19,506.43,40532500
"Jan 8, 2025",515.08,516.92,510.57,515.27,514.50,30777800
"Jan 7, 2025",525.59,525.99,513.28,515.18,514.41,36690300
"Jan 6, 2025",524.02,527.92,522.03,524.54,523.76,36109700
"Jan 3, 2025",513.35,519.65,512.53,518.58,517.81,29059500
"Jan 2, 2025",514.30,516.64,505.71,510.23,509.47,36389800
"Dec 31, 2024",516.90,517.66,510.26,511.23,510.47,29117000
"Dec 30, 2024",515.51,519.36,511.83,515.61,514.84,34584000
"Dec 27, 2024",526.01,526.45,517.86,522.56,521.78,33839600
"Dec 26, 2024",528.32,531.24,526.31,529.60,528.81,19090500
"Dec 24, 2024",524.83,530.05,524.19,529.96,529.17,17558200
"Dec 23, 2024",519.55,523.25,516.13,522.87,522.09,29672800
"Dec 20, 2024",510.44,524.82,509.29,518.66,517.05,60530000
"Dec 19, 2024",521.19,521.76,513.83,514.17,512.58,46441800
"Dec 18, 2024",535.15,536.88,515.01,516.47,514.87,54703200
"Dec 17, 2024",536.36,537.48,534.13,535.80,534.14,28579100
"Dec 16, 2024",533.08,539.15,533.00,538.17,536.50,31979900
"Dec 13, 2024",530.46,533.17,527.30,530.53,528.89,28780400
"Dec 12, 2024",527.68,528.96,526.02,526.50,524.87,23577500
"Dec 11, 2024",525.00,530.61,524.59,529.92,528.28,32168600
"Dec 10, 2024",523.62,525.38,519.16,520.60,518.99,24350000
"Dec 9, 2024",525.55,526.35,521.22,522.38,520.76,20674400
"Dec 6, 2024",522.48,526.72,522.35,526.48,524.85,23762600
"Dec 5, 2024",523.31,524.04,521.42,521.81,520.19,18169600
"Dec 4, 2024",520.32,523.52,519.60,523.26,521.64,26086200
"Dec 3, 2024",513.95,517.15,513.37,516.87,515.27,18597900
"Dec 2, 2024",511.01,516.26,510.62,515.29,513.69,25147200
"Nov 29, 2024",505.93,510.34,505.31,509.74,508.16,15334000
"Nov 27, 2024",508.17,508.24,501.93,505.30,503.74,24957400
"Nov 26, 2024",508.08,510.14,507.23,509.31,507.73,26557100
"Nov 25, 2024",509.90,511.45,504.26,506.59,505.02,26375200
"Nov 22, 2024",504.42,506.53,502.78,505.79,504.22,23826600
"Nov 21, 2024",506.24,506.96,497.56,504.98,503.42,34526700
"Nov 20, 2024",503.16,503.48,496.56,503.17,501.61,29565500
"Nov 19, 2024",497.42,503.95,497.08,503.46,501.90,24523000
"Nov 18, 2024",498.13,502.14,496.73,500.02,498.47,27192700
"Nov 15, 2024",502.94,503.33,494.49,496.57,495.03,51461100
"Nov 14, 2024",511.91,512.79,507.77,508.69,507.11,28679500
"Nov 13, 2024",512.40,514.98,509.95,512.25,510.66,24567400
"Nov 12, 2024",513.77,514.66,509.83,512.91,511.32,25835300
"Nov 11, 2024",515.37,515.58,510.92,513.84,512.25,24167500
"Nov 8, 2024",513.04,514.92,512.41,514.14,512.55,22924500
"Nov 7, 2024",508.40,514.33,508.34,513.54,511.95,32853100
"Nov 6, 2024",500.56,506.41,499.60,505.58,504.01,43082200
"Nov 5, 2024",487.61,492.88,487.52,492.21,490.69,24353600
"Nov 1, 2024",485.50,490.75,485.20,487.43,485.92,33655800
"Oct 31, 2024",492.38,492.43,483.75,483.85,482.35,41245200
"Oct 30, 2024",499.39,500.35,495.89,496.38,494.84,29756000
"Oct 29, 2024",495.72,501.35,493.85,500.16,498.61,28014100
"Oct 28, 2024",498.46,498.52,495.10,495.40,493.87,20477800
"Oct 25, 2024",495.14,500.28,494.43,495.32,493.79,38762100
"Oct 24, 2024",492.11,493.00,489.44,492.32,490.80,22024900
"Oct 23, 2024",493.59,494.25,485.05,488.36,486.85,39346600
"Oct 22, 2024",492.73,497.45,491.97,495.96,494.42,26685800
"Oct 21, 2024",493.25,496.23,491.31,495.42,493.89,30336500
"Oct 18, 2024",494.06,495.57,493.30,494.47,492.94,25335000
"Oct 17, 2024",496.44,496.49,491.19,491.25,489.73,27210700
"Oct 16, 2024",491.18,491.69,487.57,490.91,489.39,22996800
"Oct 15, 2024",497.83,498.50,488.68,490.85,489.33,34784500
"Oct 14, 2024",495.77,498.83,495.26,497.50,495.96,26060100
"Oct 11, 2024",490.74,494.39,490.17,493.36,491.83,20644500
"Oct 10, 2024",490.85,494.47,489.53,492.59,491.06,25750400
"Oct 9, 2024",489.00,493.73,487.95,493.15,491.62,24995000
"Oct 8, 2024",484.66,489.99,483.85,489.30,487.78,28272000
"Oct 7, 2024",485.39,486.57,480.87,482.10,480.61,24975100
"Oct 4, 2024",487.45,487.88,482.39,487.32,485.81,30686600
"Oct 3, 2024",479.74,484.55,478.99,481.59,480.10,25337200
"Oct 2, 2024",480.36,483.88,477.72,481.95,480.46,23744000
"Oct 1, 2024",487.70,488.00,477.40,481.27,479.78,42735400
"Sep 30, 2024",485.78,488.41,482.92,488.07,486.56,30281100
"Sep 27, 2024",490.50,490.64,485.56,486.75,485.24,22851100
"Sep 26, 2024",493.37,493.70,485.80,489.47,487.95,32020200
"Sep 25, 2024",484.74,487.79,484.56,485.82,484.32,26549900
"Sep 24, 2024",484.46,486.33,480.17,485.37,483.87,25952600
"Sep 23, 2024",482.95,484.14,481.60,483.04,481.54,24843000
"Sep 20, 2024",482.49,483.69,478.30,482.44,480.27,34577700
"Sep 19, 2024",482.61,486.23,480.49,483.36,481.19,52782500
"Sep 18, 2024",474.70,478.83,470.83,471.44,469.32,39909200
"Sep 17, 2024",476.29,477.60,470.97,473.49,471.36,30084400
"Sep 16, 2024",473.19,473.86,469.89,473.24,471.11,22585600
"Sep 13, 2024",472.48,476.53,472.25,475.34,473.20,29111800
"Sep 12, 2024",468.65,474.04,466.85,473.22,471.09,40175500
"Sep 11, 2024",459.91,469.37,451.28,468.62,466.51,57843000
"Sep 10, 2024",456.24,459.17,452.23,458.66,456.60,29680300
"Sep 9, 2024",453.06,455.46,449.82,454.46,452.42,32981200
"Sep 6, 2024",460.33,461.22,448.19,448.69,446.67,50624400
"Sep 5, 2024",458.97,465.36,457.94,461.04,458.97,34452400
"Sep 4, 2024",458.67,464.45,457.73,460.61,458.54,32505100
"Sep 3, 2024",473.20,473.33,459.41,461.81,459.73,44985200
"Aug 30, 2024",475.04,476.90,470.51,476.27,474.13,33466500
"Aug 29, 2024",473.28,477.93,469.37,470.66,468.54,41081500
"Aug 28, 2024",476.29,477.02,467.89,471.35,469.23,37372400
"Aug 27, 2024",473.69,477.84,471.71,476.76,474.62,27510000
"Aug 26, 2024",479.45,480.38,473.24,475.34,473.20,27452600
"Aug 23, 2024",479.24,482.74,475.28,480.00,477.84,36061500
"Aug 22, 2024",484.84,485.54,473.81,474.85,472.72,37739600
"Aug 21, 2024",481.05,484.37,479.32,482.50,480.33,25658800
"Aug 20, 2024",480.35,482.94,478.55,480.26,478.10,29209300
"Aug 19, 2024",475.17,481.31,473.37,481.27,479.11,23737700
"Aug 16, 2024",472.62,476.41,471.65,475.03,472.89,38383600
"Aug 15, 2024",468.76,474.82,468.38,474.42,472.29,38280600
"Aug 14, 2024",463.51,465.11,458.40,462.73,460.65,34733700
"Aug 13, 2024",455.82,462.85,455.68,462.58,460.50,40084500
"Aug 12, 2024",451.39,454.37,448.55,451.38,449.35,27795000
"Aug 9, 2024",446.74,452.06,445.61,450.41,448.39,33574000
"Aug 8, 2024",441.06,448.99,437.15,448.07,446.06,47890100
"Aug 7, 2024",446.49,449.00,434.37,434.77,432.82,54929200
"Aug 6, 2024",437.23,447.07,434.56,439.53,437.55,63164400
"Aug 5, 2024",424.71,442.29,423.45,435.37,433.41,87483500
"Aug 2, 2024",450.89,453.57,444.47,448.75,446.73,66323200
"Aug 1, 2024",471.76,475.55,455.98,459.66,457.59,56653900
"Jul 31, 2024",467.87,472.79,466.41,471.07,468.95,44552100
"Jul 30, 2024",465.85,466.56,454.15,457.53,455.47,41317200
"Jul 29, 2024",465.71,467.91,461.62,463.90,461.81,28218500
"Jul 26, 2024",462.65,465.93,459.77,462.97,460.89,39992100
"Jul 25, 2024",463.72,467.94,455.63,458.27,456.21,59256800
"Jul 24, 2024",473.82,474.19,462.51,463.38,461.30,58818600
"Jul 23, 2024",481.41,484.43,480.14,480.62,478.46,23282500
"Jul 22, 2024",481.16,483.35,477.71,482.32,480.15,40300000
"Jul 19, 2024",479.15,481.69,473.94,475.24,473.10,4204
"Jul 18, 2024",485.53,485.71,476.27,479.49,477.33,4934
"Jul 17, 2024",488.28,488.80,481.70,481.77,479.60,56268800
